step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
573,PAYMENT,2864.92,C197426320,5674.0,2809.08,M1633704473,0.0,0.0,0,0
356,PAYMENT,15904.82,C330904680,47899.0,31994.18,M751264832,0.0,0.0,0,0
206,PAYMENT,4721.77,C1993178459,318870.56,314148.79,M1351690271,0.0,0.0,0,0
371,CASH_OUT,230184.49,C873862164,0.0,0.0,C165583147,4779346.86,5009531.34,0,0
208,CASH_IN,271057.41,C1050052752,22434.0,293491.41,C2009255267,2693622.34,2422564.93,0,0
327,TRANSFER,7012181.7,C612994587,41656.0,0.0,C1784119143,314957.93,7327139.63,0,0
254,PAYMENT,3704.29,C578435777,12859.0,9154.71,M1269506213,0.0,0.0,0,0
161,CASH_OUT,193595.87,C1507774425,0.0,0.0,C131837293,1913776.65,2107372.52,0,0
249,CASH_OUT,270448.93,C172306959,0.0,0.0,C1476893775,512685.98,783134.91,0,0
15,CASH_OUT,350248.28,C1800728247,0.0,0.0,C1792680291,414062.29,1053145.77,0,0
403,CASH_OUT,55531.34,C2139735283,0.0,0.0,C997891531,650049.73,705581.08,0,0
20,PAYMENT,3565.42,C2074953345,145894.04,142328.62,M2113467771,0.0,0.0,0,0
283,CASH_OUT,76900.02,C1652894949,116963.0,40062.98,C1386128934,324374.94,401274.96,0,0
42,PAYMENT,6360.9,C102136263,45638.0,39277.1,M824373095,0.0,0.0,0,0
355,PAYMENT,10167.22,C165126735,26462.9,16295.69,M2053013208,0.0,0.0,0,0
402,CASH_IN,208972.84,C552984236,367.0,209339.84,C2029093604,8500314.88,8291342.04,0,0
279,CASH_OUT,22581.76,C194871093,88370.0,65788.24,C2014143970,624063.6,646645.35,0,0
283,PAYMENT,2178.76,C529410802,258245.0,256066.24,M275593084,0.0,0.0,0,0
207,PAYMENT,2981.88,C74631886,2296.07,0.0,M723061205,0.0,0.0,0,0
180,CASH_OUT,544230.65,C1510003487,79965.0,0.0,C973251338,2036847.17,2581077.82,0,0
547,PAYMENT,16415.54,C592802264,106553.0,90137.46,M1986574802,0.0,0.0,0,0
540,DEBIT,6152.35,C941405772,17401.0,11248.65,C859249172,1022866.48,1029018.82,0,0
140,PAYMENT,13938.16,C1306767697,63958.41,50020.25,M224663484,0.0,0.0,0,0
44,PAYMENT,18066.43,C2079025147,133449.0,115382.57,M1159399935,0.0,0.0,0,0
153,CASH_IN,168793.3,C860995765,65849.0,234642.3,C345029558,1866213.49,1697420.2,0,0
37,PAYMENT,36941.56,C1534198254,52409.0,15467.44,M1193729293,0.0,0.0,0,0
394,CASH_OUT,66414.08,C1130661058,0.0,0.0,C1939372551,269739.63,336153.72,0,0
40,CASH_OUT,312311.28,C502505721,0.0,0.0,C312094396,1698671.53,2010982.81,0,0
178,CASH_OUT,510446.19,C827071319,41864.0,0.0,C931896109,4100648.28,4611094.47,0,0
298,TRANSFER,17275.86,C1155690819,207822.19,190546.34,C1752007387,620110.98,637386.84,0,0
229,CASH_OUT,274565.87,C1729482018,0.0,0.0,C898167111,1606814.84,1881380.71,0,0
17,PAYMENT,23206.87,C449605518,230432.14,207225.28,M1834426972,0.0,0.0,0,0
261,PAYMENT,3084.16,C1312073165,12613.4,9529.24,M2073986311,0.0,0.0,0,0
36,CASH_OUT,314016.81,C1244007928,19870.0,0.0,C1790183137,0.0,504589.21,0,0
304,CASH_OUT,70247.71,C518428158,80725.0,10477.29,C1225562048,0.0,70247.71,0,0
333,CASH_OUT,161319.54,C1462220743,0.0,0.0,C1542063817,1233555.54,1394875.08,0,0
155,PAYMENT,2342.32,C1465091222,0.0,0.0,M1549221772,0.0,0.0,0,0
45,CASH_OUT,172196.62,C352992664,79059.0,0.0,C1558146016,2757691.35,2929887.97,0,0
162,CASH_OUT,22540.99,C1136377438,32398.0,9857.01,C2094782733,0.0,22540.99,0,0
144,PAYMENT,35678.65,C531226967,229.0,0.0,M1530455548,0.0,0.0,0,0
608,PAYMENT,9505.17,C1630810019,9630.0,124.83,M72584476,0.0,0.0,0,0
144,PAYMENT,4867.8,C1039674145,207075.46,202207.66,M223026872,0.0,0.0,0,0
353,CASH_OUT,350387.95,C1531607968,0.0,0.0,C1212192897,807319.45,1157707.4,0,0
254,CASH_OUT,22257.01,C1262705758,216.0,0.0,C1330106945,6829755.31,6852012.33,0,0
16,CASH_IN,411771.69,C1796898526,33004.0,444775.69,C407246120,346074.78,77857.19,0,0
374,CASH_OUT,116044.17,C2123549522,208540.0,92495.83,C525625725,97031.19,213075.36,0,0
154,TRANSFER,1754487.5,C969077186,20988.0,0.0,C502493429,198059.06,1952546.56,0,0
378,CASH_IN,137971.53,C1938326380,49353.0,187324.53,C419114670,0.0,0.0,0,0
448,PAYMENT,527.84,C1477234566,0.0,0.0,M1000079088,0.0,0.0,0,0
38,CASH_OUT,328094.55,C348934162,50037.0,0.0,C549277650,2974203.64,3302298.19,0,0
567,PAYMENT,15157.97,C1904160516,138880.87,123722.9,M1861311815,0.0,0.0,0,0
305,CASH_OUT,192826.22,C513442902,416188.0,223361.78,C779798347,3279980.47,3472806.69,0,0
589,PAYMENT,73654.21,C1222919902,61250.0,0.0,M1958391677,0.0,0.0,0,0
522,CASH_OUT,58943.44,C1537261199,0.0,0.0,C1734527783,659926.6,718870.04,0,0
183,PAYMENT,8880.44,C1421169705,12542.0,3661.56,M155565433,0.0,0.0,0,0
360,TRANSFER,370921.42,C2085406205,70251.0,0.0,C1184100994,3296237.29,3667158.7,0,0
42,TRANSFER,66051.28,C1512778101,210.0,0.0,C1215688355,2150556.84,2216608.12,0,0
167,PAYMENT,3569.72,C1369267759,32834.0,29264.28,M1836369762,0.0,0.0,0,0
328,TRANSFER,815743.53,C529205002,178553.0,0.0,C1591362940,1985030.03,2800773.56,0,0
331,PAYMENT,14619.39,C1679567878,25203.0,10583.61,M967260299,0.0,0.0,0,0
380,PAYMENT,1488.48,C972171589,311066.48,309578.0,M497025580,0.0,0.0,0,0
184,CASH_IN,45865.14,C586376346,407392.0,453257.14,C746517977,58057.47,12192.33,0,0
203,CASH_OUT,129173.03,C481007829,0.0,0.0,C1485872499,1567883.92,1697056.95,0,0
180,CASH_IN,17190.01,C1160523037,14286188.32,14303378.33,C366284825,40763.62,23573.61,0,0
153,PAYMENT,18484.58,C1331247715,0.0,0.0,M284911674,0.0,0.0,0,0
141,CASH_IN,391346.93,C718984585,3542137.65,3933484.58,C648066415,620515.68,229168.74,0,0
403,PAYMENT,2754.64,C943581240,22363.0,19608.36,M169746451,0.0,0.0,0,0
180,CASH_IN,256884.1,C1281718558,252.0,257136.1,C279310151,0.0,0.0,0,0
210,CASH_IN,242932.61,C1563162807,2352216.3,2595148.91,C1554114306,299107.74,56175.13,0,0
393,CASH_OUT,277800.31,C74362766,0.0,0.0,C1036644038,785120.05,1062920.36,0,0
13,CASH_OUT,154923.13,C1077380046,0.0,0.0,C522173599,2109840.58,2264763.7,0,0
276,CASH_OUT,194688.89,C649151082,0.0,0.0,C1949883868,1628354.58,1823043.46,0,0
398,CASH_OUT,506700.27,C2124186848,0.0,0.0,C195016496,537513.14,1044213.41,0,0
380,CASH_OUT,79316.41,C2024478867,146461.59,67145.18,C1551642997,4247359.37,4326675.78,0,0
131,CASH_OUT,81052.27,C1066000283,0.0,0.0,C592311124,278093.51,359145.79,0,0
261,CASH_IN,250417.38,C869408590,593199.74,843617.12,C102113462,347385.19,96967.81,0,0
242,PAYMENT,177.52,C443180991,30822.0,30644.48,M59094031,0.0,0.0,0,0
10,PAYMENT,144.63,C883551680,0.0,0.0,M1825666219,0.0,0.0,0,0
18,CASH_OUT,411017.27,C251962160,0.0,0.0,C782674132,712496.34,1351148.07,0,0
379,CASH_OUT,107186.33,C1300884762,0.0,0.0,C1954715611,1579858.36,1687044.69,0,0
451,CASH_OUT,73352.39,C529015466,30223.0,0.0,C887258898,459491.99,532844.38,0,0
180,CASH_OUT,25749.69,C369974714,0.0,0.0,C1132649934,89676.21,115425.89,0,0
10,TRANSFER,199579.55,C652256603,0.0,0.0,C2012933656,1148210.97,1352611.01,0,0
322,CASH_OUT,179255.11,C1417003103,11649.0,0.0,C62220201,0.0,179255.11,0,0
154,TRANSFER,606409.59,C2033063124,0.0,0.0,C814964192,2488020.59,3094430.17,0,0
163,PAYMENT,28437.44,C1660496124,0.0,0.0,M360148719,0.0,0.0,0,0
617,CASH_OUT,169596.71,C336452232,0.0,0.0,C707825077,1558078.28,1727675.0,0,0
305,PAYMENT,20148.89,C1759018803,0.0,0.0,M502495724,0.0,0.0,0,0
281,PAYMENT,6443.12,C441788270,30283.0,23839.88,M716521042,0.0,0.0,0,0
237,PAYMENT,16328.13,C1399027246,828.0,0.0,M1402527882,0.0,0.0,0,0
371,CASH_OUT,42599.96,C1179563155,207244.41,164644.45,C393316213,156475.0,199074.96,0,0
280,PAYMENT,9739.89,C1871605104,19972.0,10232.11,M1996854967,0.0,0.0,0,0
15,CASH_IN,229446.24,C1655222436,18808055.68,19037501.91,C67809887,2887885.51,2658439.28,0,0
41,CASH_OUT,93062.87,C914776717,0.0,0.0,C232148481,876806.85,969869.73,0,0
374,PAYMENT,8313.02,C1515356475,152117.87,143804.85,M1285349946,0.0,0.0,0,0
131,CASH_IN,197377.7,C960982706,10836.06,208213.75,C1870129829,3346852.35,3149474.65,0,0
8,CASH_OUT,197644.98,C284861788,0.0,0.0,C1485516154,10546017.54,11477233.99,0,0
235,CASH_IN,32243.7,C1824325870,18073.0,50316.7,C1972333730,0.0,0.0,0,0
212,PAYMENT,18620.52,C1795170066,74954.23,56333.71,M1907300342,0.0,0.0,0,0
141,CASH_OUT,119476.04,C332316965,0.0,0.0,C2075598173,152205.41,271681.45,0,0
162,CASH_OUT,460100.6,C525648170,0.0,0.0,C1832070340,685017.85,1145118.45,0,0
166,CASH_OUT,145104.57,C2055576446,25918.0,0.0,C1076331171,0.0,145104.57,0,0
16,PAYMENT,19225.27,C422752868,428667.18,409441.91,M772870211,0.0,0.0,0,0
256,CASH_IN,421105.71,C759397918,2193505.61,2614611.31,C1243647970,958829.74,537724.03,0,0
303,CASH_OUT,49131.08,C179660381,0.0,0.0,C665503328,59575.42,108706.5,0,0
131,PAYMENT,2798.31,C418968102,11169.0,8370.69,M959385057,0.0,0.0,0,0
153,CASH_OUT,62210.61,C1279285944,589579.91,527369.3,C2047143788,0.0,62210.61,0,0
276,CASH_IN,102514.43,C90025620,4493774.94,4596289.37,C43348766,1664003.75,1561489.32,0,0
11,PAYMENT,5392.52,C1102126930,746.0,0.0,M1647407500,0.0,0.0,0,0
259,CASH_OUT,211292.33,C536189869,0.0,0.0,C114919963,6802310.27,7013602.6,0,0
210,CASH_OUT,267396.36,C1471424274,20919.0,0.0,C584258039,368464.5,635860.86,0,0
43,CASH_IN,83182.44,C721235908,4794221.34,4877403.78,C2110632622,2454396.74,2410345.72,0,0
42,PAYMENT,3884.73,C1772920406,403997.0,400112.27,M307575427,0.0,0.0,0,0
40,CASH_OUT,132353.05,C1868740234,0.0,0.0,C2062903496,229945.83,362298.88,0,0
351,PAYMENT,18763.55,C377520613,20947.0,2183.45,M17817417,0.0,0.0,0,0
403,TRANSFER,261419.11,C2110051253,0.0,0.0,C982196214,755305.76,1016724.87,0,0
10,CASH_IN,114253.06,C1287981058,12588432.28,12702685.34,C232834050,957846.43,1007076.57,0,0
299,CASH_IN,8701.1,C1768247956,6728.0,15429.1,C2062085900,1215601.86,1206900.76,0,0
19,DEBIT,2469.63,C462083802,20580.0,18110.37,C1080077694,1730863.39,1886668.32,0,0
259,PAYMENT,14931.48,C1409768313,0.0,0.0,M1018249195,0.0,0.0,0,0
276,CASH_OUT,185293.11,C1354529896,16778.0,0.0,C588640789,0.0,185293.11,0,0
353,CASH_IN,171896.02,C2007352065,677679.26,849575.28,C1362321273,410757.25,238861.23,0,0
41,DEBIT,610.71,C1516425,109415.0,108804.29,C2027870630,2324998.14,2325608.84,0,0
307,CASH_OUT,59547.45,C41911251,6775.0,0.0,C404961715,2384692.6,2444240.05,0,0
234,CASH_OUT,480902.95,C150781289,0.0,0.0,C44431691,4126954.18,4607857.13,0,0
9,CASH_OUT,11208.07,C388780195,26791.0,15582.93,C14137534,22421.0,0.0,0,0
11,CASH_IN,178053.24,C630184606,504142.2,682195.44,C1599685324,760770.39,372437.6,0,0
370,CASH_OUT,188878.92,C1417934779,0.0,0.0,C930151884,3269871.88,3458750.8,0,0
160,CASH_OUT,74161.33,C1988297114,5024.0,0.0,C1007729644,228905.84,303067.17,0,0
44,PAYMENT,11612.73,C818880833,516265.72,504652.99,M1700926810,0.0,0.0,0,0
185,CASH_OUT,18741.91,C33886648,0.0,0.0,C726713607,495185.01,513926.92,0,0
10,PAYMENT,3954.08,C1100348440,0.0,0.0,M705533700,0.0,0.0,0,0
202,CASH_IN,77487.87,C711621678,1959354.14,2036842.01,C470821114,264264.69,186776.82,0,0
156,PAYMENT,6474.19,C1088684012,268.0,0.0,M1237529754,0.0,0.0,0,0
275,PAYMENT,3185.6,C1919410509,0.0,0.0,M1995334165,0.0,0.0,0,0
328,PAYMENT,17586.87,C1637341271,0.0,0.0,M1886590169,0.0,0.0,0,0
331,CASH_OUT,136422.03,C870689248,0.0,0.0,C142450450,768408.45,904830.47,0,0
20,PAYMENT,89.39,C1512515487,188901.0,188811.61,M1131144159,0.0,0.0,0,0
282,PAYMENT,10941.08,C875600000,101425.0,90483.92,M960477959,0.0,0.0,0,0
404,PAYMENT,10262.4,C1445748330,37092.0,26829.6,M901295280,0.0,0.0,0,0
130,PAYMENT,17119.47,C1229686133,29751.0,12631.53,M2096539316,0.0,0.0,0,0
356,CASH_OUT,59267.31,C1919190616,51389.0,0.0,C925448591,2593664.69,2652932.0,0,0
259,CASH_IN,361949.42,C2116552916,0.0,361949.42,C1083470864,499774.29,137824.87,0,0
179,CASH_IN,132007.61,C101421615,6251058.53,6383066.14,C643968325,419091.84,287084.24,0,0
179,TRANSFER,213943.74,C1111850153,0.0,0.0,C1464370314,516395.04,730338.79,0,0
227,CASH_OUT,25887.87,C459781556,228.0,0.0,C1363887845,0.0,25887.87,0,0
448,CASH_OUT,113322.02,C561026832,0.0,0.0,C851353326,4461170.91,4574492.94,0,0
35,PAYMENT,30444.14,C1607795351,947.0,0.0,M1695330599,0.0,0.0,0,0
351,CASH_OUT,99059.06,C1480068115,0.0,0.0,C342169019,678535.69,777594.74,0,0
142,PAYMENT,8294.03,C464654078,456.0,0.0,M1892548941,0.0,0.0,0,0
250,PAYMENT,3313.67,C1726133041,0.0,0.0,M1450474854,0.0,0.0,0,0
209,CASH_OUT,266586.36,C1126627041,0.0,0.0,C1520217693,3429938.15,3696524.51,0,0
378,CASH_IN,389709.85,C1077925936,3452177.52,3841887.37,C1826334428,987724.19,598014.34,0,0
306,CASH_OUT,122791.58,C857728588,111698.0,0.0,C876263015,93489.95,216281.53,0,0
182,CASH_OUT,289353.88,C1185733509,127668.0,0.0,C682469797,589997.18,879351.06,0,0
42,CASH_OUT,83271.62,C1913556172,72635.0,0.0,C1197448940,355227.3,438498.91,0,0
321,PAYMENT,3688.7,C1291900541,10245.0,6556.3,M1641070996,0.0,0.0,0,0
183,PAYMENT,6393.39,C1156392838,0.0,0.0,M1216168102,0.0,0.0,0,0
373,CASH_IN,118065.57,C1656332429,2110484.59,2228550.16,C1726373957,280403.94,162338.37,0,0
323,CASH_OUT,317761.57,C513001075,443.0,0.0,C266979556,398847.85,716609.42,0,0
378,PAYMENT,10202.07,C1168710113,132110.61,121908.55,M1091902273,0.0,0.0,0,0
240,PAYMENT,3378.74,C738921832,0.0,0.0,M1778737774,0.0,0.0,0,0
13,PAYMENT,586.96,C290944798,49680.0,49093.04,M463979398,0.0,0.0,0,0
274,PAYMENT,6700.03,C2048631447,0.0,0.0,M1282382415,0.0,0.0,0,0
142,PAYMENT,5798.28,C2077449134,4385.0,0.0,M285065119,0.0,0.0,0,0
209,CASH_IN,142271.15,C1719392597,15723757.5,15866028.65,C17202686,404781.55,262510.4,0,0
155,CASH_OUT,16816.77,C749406065,0.0,0.0,C410289450,82387.3,99204.08,0,0
369,CASH_IN,230405.9,C1765989137,1879005.96,2109411.86,C613244728,370646.4,140240.5,0,0
307,PAYMENT,13788.05,C1634028091,385171.24,371383.19,M568022932,0.0,0.0,0,0
139,TRANSFER,303482.49,C789651108,77733.91,0.0,C1133797507,1570626.21,1874108.69,0,0
546,CASH_IN,122396.61,C1835603654,5738367.33,5860763.94,C1029047772,1416212.9,1293816.3,0,0
236,PAYMENT,3524.87,C1257082210,0.0,0.0,M1012511392,0.0,0.0,0,0
688,PAYMENT,5942.57,C124212587,869.0,0.0,M1254096123,0.0,0.0,0,0
13,CASH_OUT,18051.46,C880573235,0.0,0.0,C1132146097,2537751.62,2555803.07,0,0
252,PAYMENT,21544.9,C1209165007,153741.0,132196.1,M322258041,0.0,0.0,0,0
9,PAYMENT,11487.92,C1715679117,0.0,0.0,M80301269,0.0,0.0,0,0
522,PAYMENT,1548.29,C1956520238,71773.0,70224.71,M215738494,0.0,0.0,0,0
162,PAYMENT,22323.15,C797887617,0.0,0.0,M380096325,0.0,0.0,0,0
44,PAYMENT,1924.16,C1568559854,131413.43,129489.27,M397919260,0.0,0.0,0,0
306,TRANSFER,418033.15,C367426759,624.0,0.0,C42937091,0.0,418033.15,0,0
19,PAYMENT,3768.09,C1555367852,0.0,0.0,M640235255,0.0,0.0,0,0
214,CASH_OUT,46962.71,C150763739,40020.0,0.0,C2140029833,4348522.69,4395485.41,0,0
326,CASH_IN,46975.22,C1896171425,6266189.72,6313164.94,C1627636232,306933.79,259958.57,0,0
137,PAYMENT,27549.01,C874174894,78026.0,50476.99,M685457890,0.0,0.0,0,0
397,PAYMENT,670.1,C1797856804,18701.02,18030.92,M1517462136,0.0,0.0,0,0
302,CASH_OUT,9882.76,C855487887,0.0,0.0,C158454457,946428.83,956311.59,0,0
254,CASH_OUT,374641.25,C188635962,269819.17,0.0,C1493038050,662546.69,1037187.94,0,0
213,CASH_OUT,28869.84,C1580802969,18158.47,0.0,C677440664,4610179.04,4639048.88,0,0
306,CASH_OUT,60090.17,C226453140,252352.0,192261.83,C1209683785,1198245.08,1258335.24,0,0
369,TRANSFER,2004516.68,C1799115302,0.0,0.0,C1652883976,3851445.53,5855962.21,0,0
185,CASH_OUT,509960.71,C1737773769,2159.18,0.0,C1973953609,1407306.55,1917267.26,0,0
249,CASH_OUT,172903.13,C1960635994,0.0,0.0,C1254045006,791681.95,964585.08,0,0
138,PAYMENT,13331.74,C441619117,0.0,0.0,M1336697524,0.0,0.0,0,0
17,CASH_IN,284042.03,C1340016700,9691357.78,9975399.82,C2126988635,16752584.02,16161725.11,0,0
307,PAYMENT,24594.55,C543299030,293133.0,268538.45,M1850390329,0.0,0.0,0,0
212,CASH_OUT,149296.75,C951356646,0.0,0.0,C1964141150,1887163.82,2036460.57,0,0
211,CASH_OUT,135964.56,C583284379,216987.0,81022.44,C811113807,147107.37,283071.93,0,0
378,PAYMENT,31571.45,C1086852344,10036.0,0.0,M866280620,0.0,0.0,0,0
43,CASH_IN,213905.78,C1063691903,50708.0,264613.78,C2116525809,0.0,0.0,0,0
132,CASH_IN,421868.5,C1571076683,6045317.24,6467185.73,C1623435347,484477.18,62608.69,0,0
16,CASH_OUT,143648.94,C863697521,15222.0,0.0,C540385507,5071.0,276734.74,0,0
204,PAYMENT,9105.9,C776417001,0.0,0.0,M1521923407,0.0,0.0,0,0
311,CASH_OUT,24971.39,C1598374960,221008.0,196036.61,C1989207502,1225215.69,1250187.08,0,0
188,PAYMENT,2433.06,C826741954,31257.11,28824.04,M1965152407,0.0,0.0,0,0
228,CASH_OUT,39943.41,C991064193,4447.0,0.0,C748502437,155509.79,195453.2,0,0
47,TRANSFER,98908.93,C1774553198,0.0,0.0,C392554384,846810.0,945718.93,0,0
401,CASH_IN,187361.38,C324660038,148279.0,335640.38,C940198528,251102.73,63741.35,0,0
394,CASH_OUT,169235.64,C355116298,0.0,0.0,C244492897,2233998.17,2403233.81,0,0
350,CASH_OUT,137713.53,C608829192,10564.0,0.0,C341821477,0.0,137713.53,0,0
231,CASH_IN,165345.44,C1881696624,11006.0,176351.44,C1033426358,0.0,0.0,0,0
276,PAYMENT,9563.65,C290869069,15684.0,6120.35,M1716728413,0.0,0.0,0,0
211,CASH_OUT,6639.74,C1443447260,3313.0,0.0,C409415698,2076099.55,2302006.64,0,0
207,CASH_OUT,135792.57,C1869991686,198715.1,62922.54,C2083565143,1165100.36,1300892.93,0,0
300,CASH_IN,267495.02,C1277400454,10514.0,278009.02,C607993827,2250218.97,1982723.95,0,0
139,PAYMENT,1247.91,C348933036,211088.0,209840.09,M1547708579,0.0,0.0,0,0
48,CASH_OUT,198996.67,C91401269,619400.0,420403.33,C1897382257,486053.61,685050.29,0,0
183,CASH_OUT,173554.01,C968848646,236.0,0.0,C1857580008,0.0,173554.01,0,0
381,PAYMENT,14926.19,C2119881726,0.0,0.0,M314094542,0.0,0.0,0,0
254,CASH_IN,142382.81,C597313004,44720.0,187102.81,C1839132249,895319.05,752936.25,0,0
133,CASH_IN,67068.45,C1994869433,30681.0,97749.45,C322063247,1313123.18,1246054.73,0,0
308,PAYMENT,3992.51,C693275018,94550.0,90557.49,M45539403,0.0,0.0,0,0
38,CASH_OUT,63175.37,C1789270615,0.0,0.0,C74381858,155341.28,218516.65,0,0
289,PAYMENT,48796.08,C1602309869,0.0,0.0,M371407692,0.0,0.0,0,0
130,CASH_IN,246855.95,C1286166853,2967707.74,3214563.68,C954045599,749386.72,718078.64,0,0
353,CASH_OUT,153309.08,C841330969,103787.0,0.0,C1663407208,0.0,153309.08,0,0
567,CASH_OUT,12826.99,C140866318,4711.0,0.0,C712536813,24923.32,37750.31,0,0
184,TRANSFER,289221.11,C283956080,0.0,0.0,C39159998,2679270.5,2968491.61,0,0
189,CASH_OUT,156698.31,C203739062,11539.0,0.0,C2074911449,835354.13,992052.44,0,0
259,PAYMENT,17737.17,C345007052,168871.2,151134.02,M1440098070,0.0,0.0,0,0
19,PAYMENT,2847.35,C1046199711,524253.52,521406.18,M1045467621,0.0,0.0,0,0
210,CASH_OUT,81392.07,C308009939,69677.43,0.0,C1190354297,93768.6,175160.67,0,0
401,CASH_OUT,138806.17,C1404785958,406430.0,267623.83,C826358423,0.0,138806.17,0,0
374,CASH_OUT,68110.69,C1794582739,0.0,0.0,C600607386,1370296.31,1438407.0,0,0
156,PAYMENT,35848.3,C1479497961,97590.0,61741.7,M1738215098,0.0,0.0,0,0
37,CASH_OUT,1967.44,C808737654,0.0,0.0,C680521527,1777470.66,1779438.1,0,0
13,TRANSFER,748709.74,C117748845,594.0,0.0,C1781090157,5748249.77,6889289.17,0,0
177,PAYMENT,5516.23,C1911136378,607085.56,601569.33,M1815928749,0.0,0.0,0,0
154,CASH_OUT,12347.97,C701470606,0.0,0.0,C1523830445,1873965.12,1886313.08,0,0
404,CASH_OUT,107833.13,C1322678152,7325.58,0.0,C985919688,230830.74,338663.87,0,0
160,CASH_OUT,19864.5,C1085801212,0.0,0.0,C2010728617,685712.69,705577.19,0,0
374,PAYMENT,26681.36,C1977464174,0.0,0.0,M1558082820,0.0,0.0,0,0
302,DEBIT,8144.93,C1692271621,59676.0,51531.07,C1548265278,445477.45,453622.37,0,0
329,CASH_IN,123004.15,C1295873845,20920931.1,21043935.26,C102548155,308160.43,185156.27,0,0
132,CASH_IN,158187.52,C1669606967,212776.0,370963.52,C1943571459,892368.0,321564.75,0,0
159,TRANSFER,268411.58,C724976231,60677.0,0.0,C205202984,238562.71,506974.3,0,0
40,TRANSFER,511886.96,C1366383849,0.0,0.0,C85708464,25774955.5,26286842.46,0,0
42,CASH_OUT,80508.64,C1427706052,107127.0,26618.36,C1147674127,0.0,80508.64,0,0
404,PAYMENT,8956.99,C1222487730,34660.03,25703.04,M245227070,0.0,0.0,0,0
230,CASH_OUT,134350.69,C537715552,11050.0,0.0,C789288463,1640764.12,1775114.81,0,0
207,CASH_OUT,96121.36,C9496754,17384.0,0.0,C468913427,530357.77,626479.13,0,0
275,CASH_OUT,151395.65,C945946368,0.0,0.0,C341857498,1028648.25,1180043.9,0,0
608,PAYMENT,6621.08,C1504370985,66170.44,59549.36,M1236023170,0.0,0.0,0,0
182,CASH_OUT,192470.38,C1060659969,0.0,0.0,C1964220614,387934.3,580404.69,0,0
37,CASH_OUT,204974.5,C2009978933,0.0,0.0,C1611525311,547926.66,752901.16,0,0
258,TRANSFER,584525.43,C286453784,19765.0,0.0,C148701844,485301.25,1069826.68,0,0
355,CASH_OUT,36493.97,C579927529,0.0,0.0,C643878290,3275812.5,3312306.47,0,0
165,PAYMENT,2467.42,C1335830255,40418.86,37951.44,M562964278,0.0,0.0,0,0
42,CASH_OUT,119734.39,C1342365953,0.0,0.0,C1898174760,1147055.94,1266790.33,0,0
184,CASH_OUT,14237.74,C548619336,0.0,0.0,C1006742783,455428.54,469666.27,0,0
249,CASH_OUT,196166.13,C261488971,0.0,0.0,C1515283004,773050.55,969216.68,0,0
215,CASH_IN,181847.64,C320921702,4686591.33,4868438.97,C1006721108,540740.36,358892.73,0,0
9,PAYMENT,6197.12,C65049766,898666.16,892469.04,M1358673947,0.0,0.0,0,0
135,PAYMENT,4835.83,C972305917,0.0,0.0,M1062664425,0.0,0.0,0,0
403,DEBIT,1062.15,C133362857,129174.61,128112.47,C1567088327,21508.89,22571.03,0,0
8,CASH_OUT,72418.07,C536571297,86680.0,14261.93,C65400425,22448.0,0.0,0,0
395,CASH_OUT,97441.01,C1693542626,0.0,0.0,C319137747,147377.99,244819.0,0,0
306,PAYMENT,10378.96,C1919893642,0.0,0.0,M2039334108,0.0,0.0,0,0
41,CASH_IN,444561.09,C1588416157,33686.0,478247.09,C1313906536,0.0,0.0,0,0
257,CASH_IN,183061.91,C1598764298,7209.0,190270.91,C1746867528,0.0,0.0,0,0
596,PAYMENT,5403.77,C1145305627,0.0,0.0,M743158523,0.0,0.0,0,0
257,CASH_OUT,98976.21,C908827559,0.0,0.0,C806442415,660237.6,759213.81,0,0
394,PAYMENT,15810.27,C1205261287,0.0,0.0,M548496830,0.0,0.0,0,0
9,CASH_OUT,138224.37,C157005908,323.0,0.0,C1298316171,417969.72,536763.94,0,0
183,CASH_OUT,194043.98,C1693445290,107987.0,0.0,C2054221503,32344.47,226388.44,0,0
207,CASH_IN,166368.95,C2139399684,3406859.58,3573228.54,C1940793876,677097.87,510728.91,0,0
206,PAYMENT,17386.35,C88929925,21428.0,4041.65,M932124778,0.0,0.0,0,0
139,CASH_OUT,97800.2,C865745762,0.0,0.0,C2137568591,13114672.29,13212472.49,0,0
141,PAYMENT,2576.72,C720208663,0.0,0.0,M208762256,0.0,0.0,0,0
15,PAYMENT,19128.63,C1039901450,357650.03,338521.41,M507353187,0.0,0.0,0,0
376,CASH_OUT,231601.79,C2012071287,0.0,0.0,C1695534107,39938019.29,40169621.08,0,0
21,PAYMENT,3396.1,C1714803318,11306.0,7909.9,M16814140,0.0,0.0,0,0
398,TRANSFER,611517.01,C1289928912,0.0,0.0,C2098773564,1726157.87,2337674.89,0,0
283,CASH_OUT,164913.16,C1369486817,6049.0,0.0,C1719097828,1236032.55,1400945.71,0,0
331,PAYMENT,59570.71,C1686406061,0.0,0.0,M718622732,0.0,0.0,0,0
37,CASH_IN,319205.49,C2081863549,158.0,319363.49,C1517089622,0.0,0.0,0,0
261,PAYMENT,3179.42,C1214074286,113883.0,110703.58,M595272742,0.0,0.0,0,0
